,Year,State,Gender,Deaths,Population,Crude Rate
0,1999.0,Alabama,Female,96.0,2293259.0,4.2
1,1999.0,Alabama,Male,458.0,2136882.0,21.4
2,1999.0,Alaska,Female,22.0,301266.0,7.3
3,1999.0,Alaska,Male,74.0,323513.0,22.9
4,1999.0,Arizona,Female,163.0,2518299.0,6.5
5,1999.0,Arizona,Male,603.0,2505524.0,24.1
6,1999.0,Arkansas,Female,59.0,1359445.0,4.3
7,1999.0,Arkansas,Male,277.0,1292415.0,21.4
8,1999.0,California,Female,651.0,16800161.0,3.9
9,1999.0,California,Male,2420.0,16699043.0,14.5
10,1999.0,Colorado,Female,121.0,2101358.0,5.8
11,1999.0,Colorado,Male,453.0,2124660.0,21.3
12,1999.0,Connecticut,Female,57.0,1747148.0,3.3
13,1999.0,Connecticut,Male,217.0,1639253.0,13.2
14,1999.0,Delaware,Female,13.0,398732.0,Unreliable
15,1999.0,Delaware,Male,73.0,376258.0,19.4
16,1999.0,District of Columbia,Male,26.0,268416.0,9.7
17,1999.0,Florida,Female,447.0,8073847.0,5.5
18,1999.0,Florida,Male,1580.0,7685574.0,20.6
19,1999.0,Georgia,Female,175.0,4096031.0,4.3
20,1999.0,Georgia,Male,698.0,3949934.0,17.7
21,1999.0,Hawaii,Female,29.0,601830.0,4.8
22,1999.0,Hawaii,Male,107.0,608470.0,17.6
23,1999.0,Idaho,Female,36.0,636798.0,5.7
24,1999.0,Idaho,Male,145.0,638876.0,22.7
25,1999.0,Illinois,Female,199.0,6313350.0,3.2
26,1999.0,Illinois,Male,821.0,6045670.0,13.6
27,1999.0,Indiana,Female,107.0,3083351.0,3.5
28,1999.0,Indiana,Male,523.0,2961618.0,17.7
29,1999.0,Iowa,Female,50.0,1488223.0,3.4
30,1999.0,Iowa,Male,255.0,1429411.0,17.8
31,1999.0,Kansas,Female,48.0,1356044.0,3.5
32,1999.0,Kansas,Male,251.0,1322294.0,19
33,1999.0,Kentucky,Female,83.0,2056401.0,4
34,1999.0,Kentucky,Male,388.0,1961652.0,19.8
35,1999.0,Louisiana,Female,100.0,2302744.0,4.3
36,1999.0,Louisiana,Male,418.0,2158067.0,19.4
37,1999.0,Maine,Female,38.0,650598.0,5.8
38,1999.0,Maine,Male,137.0,616210.0,22.2
39,1999.0,Maryland,Female,73.0,2716928.0,2.7
40,1999.0,Maryland,Male,361.0,2537581.0,14.2
41,1999.0,Massachusetts,Female,104.0,3274830.0,3.2
42,1999.0,Massachusetts,Male,329.0,3042515.0,10.8
43,1999.0,Michigan,Female,183.0,5047770.0,3.6
44,1999.0,Michigan,Male,791.0,4849346.0,16.3
45,1999.0,Minnesota,Female,72.0,2462931.0,2.9
46,1999.0,Minnesota,Male,366.0,2410550.0,15.2
47,1999.0,Mississippi,Female,53.0,1464581.0,3.6
48,1999.0,Mississippi,Male,251.0,1363827.0,18.4
49,1999.0,Missouri,Female,136.0,2860166.0,4.8
50,1999.0,Missouri,Male,564.0,2701782.0,20.9
51,1999.0,Montana,Female,29.0,450543.0,6.4
52,1999.0,Montana,Male,133.0,446964.0,29.8
53,1999.0,Nebraska,Female,23.0,865531.0,2.7
54,1999.0,Nebraska,Male,154.0,839233.0,18.4
55,1999.0,Nevada,Female,75.0,949422.0,7.9
56,1999.0,Nevada,Male,329.0,985296.0,33.4
57,1999.0,New Hampshire,Female,27.0,621409.0,4.3
58,1999.0,New Hampshire,Male,110.0,600605.0,18.3
59,1999.0,New Jersey,Female,117.0,4304271.0,2.7
60,1999.0,New Jersey,Male,446.0,4055321.0,11
61,1999.0,New Mexico,Female,56.0,918661.0,6.1
62,1999.0,New Mexico,Male,262.0,889421.0,29.5
63,1999.0,New York,Female,254.0,9777654.0,2.6
64,1999.0,New York,Male,941.0,9105071.0,10.3
65,1999.0,North Carolina,Female,181.0,4062710.0,4.5
66,1999.0,North Carolina,Male,703.0,3886651.0,18.1
67,1999.0,North Dakota,Female,17.0,322617.0,Unreliable
68,1999.0,North Dakota,Male,56.0,321642.0,17.4
69,1999.0,Ohio,Female,202.0,5835017.0,3.5
70,1999.0,Ohio,Male,901.0,5500437.0,16.4
71,1999.0,Oklahoma,Female,100.0,1748783.0,5.7
72,1999.0,Oklahoma,Male,392.0,1688364.0,23.2
73,1999.0,Oregon,Female,80.0,1712226.0,4.7
74,1999.0,Oregon,Male,397.0,1681715.0,23.6
75,1999.0,Pennsylvania,Female,229.0,6347064.0,3.6
76,1999.0,Pennsylvania,Male,1056.0,5916741.0,17.8
77,1999.0,Rhode Island,Female,21.0,540724.0,3.9
78,1999.0,Rhode Island,Male,75.0,499678.0,15
79,1999.0,South Carolina,Female,82.0,2045606.0,4
80,1999.0,South Carolina,Male,336.0,1929076.0,17.4
81,1999.0,South Dakota,Female,10.0,378500.0,Unreliable
82,1999.0,South Dakota,Male,93.0,371912.0,25
83,1999.0,Tennessee,Female,140.0,2897466.0,4.8
84,1999.0,Tennessee,Male,586.0,2741240.0,21.4
85,1999.0,Texas,Female,409.0,10360202.0,3.9
86,1999.0,Texas,Male,1595.0,10198018.0,15.6
87,1999.0,Utah,Female,41.0,1100167.0,3.7
88,1999.0,Utah,Male,240.0,1103315.0,21.8
89,1999.0,Vermont,Female,14.0,308398.0,Unreliable
90,1999.0,Vermont,Male,49.0,296285.0,16.5
91,1999.0,Virginia,Female,167.0,3569683.0,4.7
92,1999.0,Virginia,Male,625.0,3430491.0,18.2
93,1999.0,Washington,Female,171.0,2934901.0,5.8
94,1999.0,Washington,Male,644.0,2907663.0,22.1
95,1999.0,West Virginia,Female,34.0,931809.0,3.6
96,1999.0,West Virginia,Male,195.0,879990.0,22.2
97,1999.0,Wisconsin,Female,125.0,2701525.0,4.6
98,1999.0,Wisconsin,Male,468.0,2631141.0,17.8
99,1999.0,Wyoming,Female,23.0,244518.0,9.4
100,1999.0,Wyoming,Male,75.0,247262.0,30.3
101,2000.0,Alabama,Female,111.0,2300596.0,4.8
102,2000.0,Alabama,Male,471.0,2146504.0,21.9
103,2000.0,Alaska,Female,25.0,302820.0,8.3
104,2000.0,Alaska,Male,112.0,324112.0,34.6
105,2000.0,Arizona,Female,155.0,2569575.0,6
106,2000.0,Arizona,Male,628.0,2561057.0,24.5
107,2000.0,Arkansas,Female,69.0,1368707.0,5
108,2000.0,Arkansas,Male,280.0,1304693.0,21.5
109,2000.0,California,Female,617.0,16996756.0,3.6
110,2000.0,California,Male,2346.0,16874892.0,13.9
111,2000.0,Colorado,Female,118.0,2135278.0,5.5
112,2000.0,Colorado,Male,495.0,2165983.0,22.9
113,2000.0,Connecticut,Female,61.0,1756246.0,3.5
114,2000.0,Connecticut,Male,243.0,1649319.0,14.7
115,2000.0,Delaware,Female,20.0,403059.0,5
116,2000.0,Delaware,Male,62.0,380541.0,16.3
117,2000.0,District of Columbia,Male,18.0,269366.0,Unreliable
118,2000.0,Florida,Female,421.0,8184663.0,5.1
119,2000.0,Florida,Male,1665.0,7797715.0,21.4
120,2000.0,Georgia,Female,181.0,4159340.0,4.4
121,2000.0,Georgia,Male,665.0,4027113.0,16.5
122,2000.0,Hawaii,Female,26.0,602866.0,4.3
123,2000.0,Hawaii,Male,111.0,608671.0,18.2
124,2000.0,Idaho,Female,27.0,645293.0,4.2
125,2000.0,Idaho,Male,139.0,648660.0,21.4
126,2000.0,Illinois,Female,187.0,6338957.0,3
127,2000.0,Illinois,Male,815.0,6080336.0,13.4
128,2000.0,Indiana,Female,118.0,3098011.0,3.8
129,2000.0,Indiana,Male,564.0,2982474.0,18.9
130,2000.0,Iowa,Female,44.0,1490809.0,3
131,2000.0,Iowa,Male,245.0,1435515.0,17.1
132,2000.0,Kansas,Female,54.0,1359944.0,4
133,2000.0,Kansas,Male,271.0,1328474.0,20.4
134,2000.0,Kentucky,Female,85.0,2066401.0,4.1
135,2000.0,Kentucky,Male,435.0,1975368.0,22
136,2000.0,Louisiana,Female,82.0,2306073.0,3.6
137,2000.0,Louisiana,Male,385.0,2162903.0,17.8
138,2000.0,Maine,Female,20.0,654614.0,3.1
139,2000.0,Maine,Male,135.0,620309.0,21.8
140,2000.0,Maryland,Female,89.0,2738692.0,3.2
141,2000.0,Maryland,Male,385.0,2557794.0,15.1
142,2000.0,Massachusetts,Female,97.0,3290281.0,2.9
143,2000.0,Massachusetts,Male,288.0,3058816.0,9.4
144,2000.0,Michigan,Female,187.0,5065349.0,3.7
145,2000.0,Michigan,Male,787.0,4873095.0,16.1
146,2000.0,Minnesota,Female,72.0,2483848.0,2.9
147,2000.0,Minnesota,Male,368.0,2435631.0,15.1
148,2000.0,Mississippi,Female,52.0,1471104.0,3.5
149,2000.0,Mississippi,Male,241.0,1373554.0,17.5
150,2000.0,Missouri,Female,133.0,2875034.0,4.6
151,2000.0,Missouri,Male,566.0,2720177.0,20.8
152,2000.0,Montana,Female,23.0,452715.0,5.1
153,2000.0,Montana,Male,135.0,449480.0,30
154,2000.0,Nebraska,Female,34.0,867912.0,3.9
155,2000.0,Nebraska,Male,159.0,843351.0,18.9
156,2000.0,Nevada,Female,69.0,980206.0,7
157,2000.0,Nevada,Male,331.0,1018051.0,32.5
158,2000.0,New Hampshire,Female,27.0,628099.0,4.3
159,2000.0,New Hampshire,Male,103.0,607687.0,16.9
160,2000.0,New Jersey,Female,116.0,4331537.0,2.7
161,2000.0,New Jersey,Male,443.0,4082813.0,10.9
162,2000.0,New Mexico,Female,65.0,924729.0,7
163,2000.0,New Mexico,Male,262.0,894317.0,29.3
164,2000.0,New York,Female,198.0,9829709.0,2
165,2000.0,New York,Male,933.0,9146748.0,10.2
166,2000.0,North Carolina,Female,224.0,4106618.0,5.5
167,2000.0,North Carolina,Male,747.0,3942695.0,18.9
168,2000.0,North Dakota,Male,59.0,320524.0,18.4
169,2000.0,Ohio,Female,191.0,5840878.0,3.3
170,2000.0,Ohio,Male,897.0,5512262.0,16.3
171,2000.0,Oklahoma,Female,103.0,1754759.0,5.9
172,2000.0,Oklahoma,Male,394.0,1695895.0,23.2
173,2000.0,Oregon,Female,113.0,1724849.0,6.6
174,2000.0,Oregon,Male,380.0,1696550.0,22.4
175,2000.0,Pennsylvania,Female,241.0,6351391.0,3.8
176,2000.0,Pennsylvania,Male,1115.0,5929663.0,18.8
177,2000.0,Rhode Island,Female,14.0,544684.0,Unreliable
178,2000.0,Rhode Island,Male,61.0,503635.0,12.1
179,2000.0,South Carolina,Female,103.0,2063083.0,5
180,2000.0,South Carolina,Male,339.0,1948929.0,17.4
181,2000.0,South Dakota,Female,12.0,380286.0,Unreliable
182,2000.0,South Dakota,Male,83.0,374558.0,22.2
183,2000.0,Tennessee,Female,146.0,2919008.0,5
184,2000.0,Tennessee,Male,582.0,2770275.0,21
185,2000.0,Texas,Female,404.0,10498910.0,3.8
186,2000.0,Texas,Male,1644.0,10352910.0,15.9
187,2000.0,Utah,Female,73.0,1114138.0,6.6
188,2000.0,Utah,Male,225.0,1119031.0,20.1
189,2000.0,Vermont,Male,68.0,298337.0,22.8
190,2000.0,Virginia,Female,167.0,3606620.0,4.6
191,2000.0,Virginia,Male,602.0,3471895.0,17.3
192,2000.0,Washington,Female,141.0,2959821.0,4.8
193,2000.0,Washington,Male,586.0,2934300.0,20
194,2000.0,West Virginia,Female,51.0,929174.0,5.5
195,2000.0,West Virginia,Male,193.0,879170.0,22
196,2000.0,Wisconsin,Female,120.0,2714634.0,4.4
197,2000.0,Wisconsin,Male,471.0,2649041.0,17.8
198,2000.0,Wyoming,Female,15.0,245408.0,Unreliable
199,2000.0,Wyoming,Male,68.0,248374.0,27.4
200,2001.0,Alabama,Female,97.0,2309496.0,4.2
201,2001.0,Alabama,Male,415.0,2158138.0,19.2
202,2001.0,Alaska,Female,20.0,305579.0,6.5
203,2001.0,Alaska,Male,81.0,328135.0,24.7
204,2001.0,Arizona,Female,144.0,2641676.0,5.5
205,2001.0,Arizona,Male,618.0,2631801.0,23.5
206,2001.0,Arkansas,Female,68.0,1376845.0,4.9
207,2001.0,Arkansas,Male,314.0,1314726.0,23.9
208,2001.0,California,Female,503.0,17294223.0,2.9
209,2001.0,California,Male,2317.0,17185235.0,13.5
210,2001.0,Colorado,Female,151.0,2195705.0,6.9
211,2001.0,Colorado,Male,572.0,2229982.0,25.7
212,2001.0,Connecticut,Female,53.0,1768959.0,3
213,2001.0,Connecticut,Male,230.0,1663876.0,13.8
214,2001.0,Delaware,Female,23.0,409349.0,5.6
215,2001.0,Delaware,Male,84.0,386350.0,21.7
216,2001.0,District of Columbia,Male,34.0,270764.0,12.6
217,2001.0,Florida,Female,512.0,8372776.0,6.1
218,2001.0,Florida,Male,1797.0,7984190.0,22.5
219,2001.0,Georgia,Female,182.0,4256162.0,4.3
220,2001.0,Georgia,Male,750.0,4120876.0,18.2
221,2001.0,Hawaii,Female,33.0,609189.0,5.4
222,2001.0,Hawaii,Male,103.0,616759.0,16.7
223,2001.0,Idaho,Female,53.0,658043.0,8.1
224,2001.0,Idaho,Male,156.0,661919.0,23.6
225,2001.0,Illinois,Female,215.0,6370443.0,3.4
226,2001.0,Illinois,Male,923.0,6118002.0,15.1
227,2001.0,Indiana,Female,145.0,3120158.0,4.6
228,2001.0,Indiana,Male,570.0,3007602.0,19
229,2001.0,Iowa,Female,46.0,1492287.0,3.1
230,2001.0,Iowa,Male,257.0,1439710.0,17.9
231,2001.0,Kansas,Female,55.0,1365966.0,4
232,2001.0,Kansas,Male,237.0,1336196.0,17.7
233,2001.0,Kentucky,Female,91.0,2076871.0,4.4
234,2001.0,Kentucky,Male,401.0,1991261.0,20.1
235,2001.0,Louisiana,Female,97.0,2308063.0,4.2
236,2001.0,Louisiana,Male,394.0,2169812.0,18.2
237,2001.0,Maine,Female,33.0,659657.0,5
238,2001.0,Maine,Male,127.0,626035.0,20.3
239,2001.0,Maryland,Female,89.0,2779864.0,3.2
240,2001.0,Maryland,Male,363.0,2594827.0,14
241,2001.0,Massachusetts,Female,90.0,3312567.0,2.7
242,2001.0,Massachusetts,Male,338.0,3085067.0,11
243,2001.0,Michigan,Female,203.0,5089289.0,4
244,2001.0,Michigan,Male,846.0,4901831.0,17.3
245,2001.0,Minnesota,Female,86.0,2514149.0,3.4
246,2001.0,Minnesota,Male,392.0,2468647.0,15.9
247,2001.0,Mississippi,Female,54.0,1473486.0,3.7
248,2001.0,Mississippi,Male,274.0,1379508.0,19.9
249,2001.0,Missouri,Female,129.0,2895476.0,4.5
250,2001.0,Missouri,Male,592.0,2745666.0,21.6
251,2001.0,Montana,Female,27.0,454683.0,5.9
252,2001.0,Montana,Male,148.0,452278.0,32.7
253,2001.0,Nebraska,Female,26.0,871208.0,3
254,2001.0,Nebraska,Male,161.0,848628.0,19
255,2001.0,Nevada,Female,84.0,1030850.0,8.1
256,2001.0,Nevada,Male,303.0,1067549.0,28.4
257,2001.0,New Hampshire,Female,35.0,637412.0,5.5
258,2001.0,New Hampshire,Male,131.0,618105.0,21.2
259,2001.0,New Jersey,Female,134.0,4369932.0,3.1
260,2001.0,New Jersey,Male,455.0,4122739.0,11
261,2001.0,New Mexico,Female,79.0,930387.0,8.5
262,2001.0,New Mexico,Male,282.0,901303.0,31.3
263,2001.0,New York,Female,245.0,9878713.0,2.5
264,2001.0,New York,Male,1007.0,9204125.0,10.9
265,2001.0,North Carolina,Female,202.0,4187317.0,4.8
266,2001.0,North Carolina,Male,795.0,4022805.0,19.8
267,2001.0,North Dakota,Female,18.0,319787.0,Unreliable
268,2001.0,North Dakota,Male,61.0,319275.0,19.1
269,2001.0,Ohio,Female,216.0,5853691.0,3.7
270,2001.0,Ohio,Male,1003.0,5533713.0,18.1
271,2001.0,Oklahoma,Female,91.0,1760052.0,5.2
272,2001.0,Oklahoma,Male,424.0,1707048.0,24.8
273,2001.0,Oregon,Female,104.0,1747889.0,6
274,2001.0,Oregon,Male,399.0,1720048.0,23.2
275,2001.0,Pennsylvania,Female,224.0,6354395.0,3.5
276,2001.0,Pennsylvania,Male,1051.0,5944575.0,17.7
277,2001.0,Rhode Island,Female,22.0,548974.0,4
278,2001.0,Rhode Island,Male,65.0,508168.0,12.8
279,2001.0,South Carolina,Female,110.0,2089963.0,5.3
280,2001.0,South Carolina,Male,357.0,1975032.0,18.1
281,2001.0,South Dakota,Female,17.0,381537.0,Unreliable
282,2001.0,South Dakota,Male,88.0,376435.0,23.4
283,2001.0,Tennessee,Female,133.0,2948421.0,4.5
284,2001.0,Tennessee,Male,577.0,2802368.0,20.6
285,2001.0,Texas,Female,442.0,10731190.0,4.1
286,2001.0,Texas,Male,1779.0,10588432.0,16.8
287,2001.0,Utah,Female,55.0,1139182.0,4.8
288,2001.0,Utah,Male,264.0,1144533.0,23.1
289,2001.0,Vermont,Female,13.0,311779.0,Unreliable
290,2001.0,Vermont,Male,59.0,300444.0,19.6
291,2001.0,Virginia,Female,176.0,3665386.0,4.8
292,2001.0,Virginia,Male,621.0,3532976.0,17.6
293,2001.0,Washington,Female,143.0,3002080.0,4.8
294,2001.0,Washington,Male,569.0,2983642.0,19.1
295,2001.0,West Virginia,Female,44.0,923643.0,4.8
296,2001.0,West Virginia,Male,238.0,877838.0,27.1
297,2001.0,Wisconsin,Female,117.0,2733647.0,4.3
298,2001.0,Wisconsin,Male,521.0,2673188.0,19.5
299,2001.0,Wyoming,Female,11.0,245327.0,Unreliable
300,2001.0,Wyoming,Male,72.0,249330.0,28.9
301,2002.0,Alabama,Female,100.0,2314370.0,4.3
302,2002.0,Alabama,Male,414.0,2165719.0,19.1
303,2002.0,Alaska,Female,35.0,309633.0,11.3
304,2002.0,Alaska,Male,97.0,332704.0,29.2
305,2002.0,Arizona,Female,171.0,2704217.0,6.3
306,2002.0,Arizona,Male,713.0,2692038.0,26.5
307,2002.0,Arkansas,Female,66.0,1383239.0,4.8
308,2002.0,Arkansas,Male,310.0,1322688.0,23.4
309,2002.0,California,Female,709.0,17498462.0,4.1
310,2002.0,California,Male,2511.0,17373381.0,14.5
311,2002.0,Colorado,Female,143.0,2228665.0,6.4
312,2002.0,Colorado,Male,583.0,2261741.0,25.8
313,2002.0,Connecticut,Female,54.0,1780500.0,3
314,2002.0,Connecticut,Male,206.0,1678249.0,12.3
315,2002.0,Delaware,Male,66.0,391517.0,16.9
316,2002.0,District of Columbia,Male,23.0,270012.0,8.5
317,2002.0,Florida,Female,519.0,8541734.0,6.1
318,2002.0,Florida,Male,1815.0,8147636.0,22.3
319,2002.0,Georgia,Female,175.0,4327934.0,4
320,2002.0,Georgia,Male,728.0,4180322.0,17.4
321,2002.0,Hawaii,Female,26.0,616192.0,4.2
322,2002.0,Hawaii,Male,94.0,623421.0,15.1
323,2002.0,Idaho,Female,26.0,668686.0,3.9
324,2002.0,Idaho,Male,176.0,671686.0,26.2
325,2002.0,Illinois,Female,217.0,6387897.0,3.4
326,2002.0,Illinois,Male,923.0,6137659.0,15
327,2002.0,Indiana,Female,135.0,3133342.0,4.3
328,2002.0,Indiana,Male,608.0,3022625.0,20.1
329,2002.0,Iowa,Female,64.0,1491450.0,4.3
330,2002.0,Iowa,Male,250.0,1442784.0,17.3
331,2002.0,Kansas,Female,58.0,1371898.0,4.2
332,2002.0,Kansas,Male,287.0,1341637.0,21.4
333,2002.0,Kentucky,Female,95.0,2087223.0,4.6
334,2002.0,Kentucky,Male,444.0,2002652.0,22.2
335,2002.0,Louisiana,Female,81.0,2315524.0,3.5
336,2002.0,Louisiana,Male,416.0,2181743.0,19.1
337,2002.0,Maine,Female,33.0,664226.0,5
338,2002.0,Maine,Male,133.0,631734.0,21.1
339,2002.0,Maryland,Female,94.0,2815197.0,3.3
340,2002.0,Maryland,Male,383.0,2625192.0,14.6
341,2002.0,Massachusetts,Female,78.0,3319436.0,2.3
342,2002.0,Massachusetts,Male,358.0,3097770.0,11.6
343,2002.0,Michigan,Female,210.0,5100171.0,4.1
344,2002.0,Michigan,Male,898.0,4915539.0,18.3
345,2002.0,Minnesota,Female,89.0,2531205.0,3.5
346,2002.0,Minnesota,Male,406.0,2487730.0,16.3
347,2002.0,Mississippi,Female,55.0,1475412.0,3.7
348,2002.0,Mississippi,Male,288.0,1383269.0,20.8
349,2002.0,Missouri,Female,115.0,2910476.0,4
350,2002.0,Missouri,Male,576.0,2764349.0,20.8
351,2002.0,Montana,Female,34.0,456712.0,7.4
352,2002.0,Montana,Male,150.0,454955.0,33
353,2002.0,Nebraska,Female,34.0,874803.0,3.9
354,2002.0,Nebraska,Male,167.0,853489.0,19.6
355,2002.0,Nevada,Female,90.0,1069764.0,8.4
356,2002.0,Nevada,Male,333.0,1104027.0,30.2
357,2002.0,New Hampshire,Female,23.0,643680.0,3.6
358,2002.0,New Hampshire,Male,109.0,625409.0,17.4
359,2002.0,New Jersey,Female,112.0,4398801.0,2.5
360,2002.0,New Jersey,Male,442.0,4153842.0,10.6
361,2002.0,New Mexico,Female,63.0,941856.0,6.7
362,2002.0,New Mexico,Male,286.0,913453.0,31.3
363,2002.0,New York,Female,239.0,9902927.0,2.4
364,2002.0,New York,Male,988.0,9234873.0,10.7
365,2002.0,North Carolina,Female,196.0,4250179.0,4.6
366,2002.0,North Carolina,Male,791.0,4076022.0,19.4
367,2002.0,North Dakota,Female,14.0,319017.0,Unreliable
368,2002.0,North Dakota,Male,77.0,319151.0,24.1
369,2002.0,Ohio,Female,258.0,5859385.0,4.4
370,2002.0,Ohio,Male,1028.0,5548504.0,18.5
371,2002.0,Oklahoma,Female,104.0,1769080.0,5.9
372,2002.0,Oklahoma,Male,397.0,1720000.0,23.1
373,2002.0,Oregon,Female,85.0,1771126.0,4.8
374,2002.0,Oregon,Male,432.0,1742298.0,24.8
375,2002.0,Pennsylvania,Female,233.0,6363832.0,3.7
376,2002.0,Pennsylvania,Male,1103.0,5967199.0,18.5
377,2002.0,Rhode Island,Female,20.0,553090.0,3.6
378,2002.0,Rhode Island,Male,66.0,512905.0,12.9
379,2002.0,South Carolina,Female,75.0,2111069.0,3.6
380,2002.0,South Carolina,Male,362.0,1996726.0,18.1
381,2002.0,South Dakota,Female,18.0,382328.0,Unreliable
382,2002.0,South Dakota,Male,76.0,377692.0,20.1
383,2002.0,Tennessee,Female,166.0,2971873.0,5.6
384,2002.0,Tennessee,Male,613.0,2824045.0,21.7
385,2002.0,Texas,Female,504.0,10914653.0,4.6
386,2002.0,Texas,Male,1804.0,10775672.0,16.7
387,2002.0,Utah,Female,77.0,1158853.0,6.6
388,2002.0,Utah,Male,263.0,1165962.0,22.6
389,2002.0,Vermont,Female,17.0,312959.0,Unreliable
390,2002.0,Vermont,Male,75.0,302483.0,24.8
391,2002.0,Virginia,Female,176.0,3713695.0,4.7
392,2002.0,Virginia,Male,624.0,3573178.0,17.5
393,2002.0,Washington,Female,169.0,3036742.0,5.6
394,2002.0,Washington,Male,642.0,3015607.0,21.3
395,2002.0,West Virginia,Female,41.0,923841.0,4.4
396,2002.0,West Virginia,Male,235.0,881573.0,26.7
397,2002.0,Wisconsin,Female,115.0,2751697.0,4.2
398,2002.0,Wisconsin,Male,510.0,2693465.0,18.9
399,2002.0,Wyoming,Female,18.0,247785.0,Unreliable
400,2002.0,Wyoming,Male,87.0,252232.0,34.5
401,2003.0,Alabama,Female,96.0,2324069.0,4.1
402,2003.0,Alabama,Male,424.0,2179422.0,19.5
403,2003.0,Alaska,Female,25.0,313034.0,8
404,2003.0,Alaska,Male,99.0,335380.0,29.5
405,2003.0,Arizona,Female,173.0,2764077.0,6.3
406,2003.0,Arizona,Male,668.0,2746287.0,24.3
407,2003.0,Arkansas,Female,72.0,1391523.0,5.2
408,2003.0,Arkansas,Male,300.0,1333293.0,22.5
409,2003.0,California,Female,734.0,17709509.0,4.1
410,2003.0,California,Male,2658.0,17543650.0,15.2
411,2003.0,Colorado,Female,157.0,2253214.0,7
412,2003.0,Colorado,Male,571.0,2275518.0,25.1
413,2003.0,Connecticut,Female,66.0,1793468.0,3.7
414,2003.0,Connecticut,Male,206.0,1690868.0,12.2
415,2003.0,Delaware,Female,25.0,420802.0,5.9
416,2003.0,Delaware,Male,69.0,397201.0,17.4
417,2003.0,District of Columbia,Male,31.0,267895.0,11.6
418,2003.0,Florida,Female,497.0,8697573.0,5.7
419,2003.0,Florida,Male,1796.0,8306512.0,21.6
420,2003.0,Georgia,Female,170.0,4394952.0,3.9
421,2003.0,Georgia,Male,793.0,4227841.0,18.8
422,2003.0,Hawaii,Female,33.0,623753.0,5.3
423,2003.0,Hawaii,Male,97.0,627401.0,15.5
424,2003.0,Idaho,Female,32.0,679877.0,4.7
425,2003.0,Idaho,Male,184.0,683503.0,26.9
426,2003.0,Illinois,Female,178.0,6402859.0,2.8
427,2003.0,Illinois,Male,829.0,6153147.0,13.5
428,2003.0,Indiana,Female,133.0,3152366.0,4.2
429,2003.0,Indiana,Male,603.0,3044272.0,19.8
430,2003.0,Iowa,Female,60.0,1493907.0,4
431,2003.0,Iowa,Male,292.0,1448092.0,20.2
432,2003.0,Kansas,Female,76.0,1377415.0,5.5
433,2003.0,Kansas,Male,272.0,1345589.0,20.2
434,2003.0,Kentucky,Female,96.0,2102308.0,4.6
435,2003.0,Kentucky,Male,471.0,2014862.0,23.4
436,2003.0,Louisiana,Female,99.0,2327153.0,4.3
437,2003.0,Louisiana,Male,361.0,2193889.0,16.5
438,2003.0,Maine,Female,29.0,668680.0,4.3
439,2003.0,Maine,Male,108.0,637833.0,16.9
440,2003.0,Maryland,Female,102.0,2843847.0,3.6
441,2003.0,Maryland,Male,390.0,2652422.0,14.7
442,2003.0,Massachusetts,Female,103.0,3320817.0,3.1
443,2003.0,Massachusetts,Male,330.0,3101748.0,10.6
444,2003.0,Michigan,Female,204.0,5110521.0,4
445,2003.0,Michigan,Male,823.0,4930631.0,16.7
446,2003.0,Minnesota,Female,92.0,2546999.0,3.6
447,2003.0,Minnesota,Male,405.0,2506573.0,16.2
448,2003.0,Mississippi,Female,78.0,1479611.0,5.3
449,2003.0,Mississippi,Male,258.0,1388701.0,18.6
450,2003.0,Missouri,Female,143.0,2926556.0,4.9
451,2003.0,Missouri,Male,534.0,2782847.0,19.2
452,2003.0,Montana,Female,34.0,460116.0,7.4
453,2003.0,Montana,Male,147.0,459514.0,32
454,2003.0,Nebraska,Female,25.0,879362.0,2.8
455,2003.0,Nebraska,Male,151.0,859281.0,17.6
456,2003.0,Nevada,Female,85.0,1108135.0,7.7
457,2003.0,Nevada,Male,347.0,1140715.0,30.4
458,2003.0,New Hampshire,Female,31.0,648513.0,4.8
459,2003.0,New Hampshire,Male,127.0,631327.0,20.1
460,2003.0,New Jersey,Female,117.0,4421964.0,2.6
461,2003.0,New Jersey,Male,471.0,4179438.0,11.3
462,2003.0,New Mexico,Female,53.0,952303.0,5.6
463,2003.0,New Mexico,Male,288.0,925271.0,31.1
464,2003.0,New York,Female,241.0,9917810.0,2.4
465,2003.0,New York,Male,925.0,9258129.0,10
466,2003.0,North Carolina,Female,197.0,4313901.0,4.6
467,2003.0,North Carolina,Male,758.0,4108600.0,18.4
468,2003.0,North Dakota,Female,15.0,318896.0,Unreliable
469,2003.0,North Dakota,Male,66.0,319921.0,20.6
470,2003.0,Ohio,Female,189.0,5868535.0,3.2
471,2003.0,Ohio,Male,885.0,5566253.0,15.9
472,2003.0,Oklahoma,Female,78.0,1777723.0,4.4
473,2003.0,Oklahoma,Male,397.0,1727169.0,23
474,2003.0,Oregon,Female,112.0,1788805.0,6.3
475,2003.0,Oregon,Male,479.0,1758571.0,27.2
476,2003.0,Pennsylvania,Female,245.0,6377894.0,3.8
477,2003.0,Pennsylvania,Male,1093.0,5996764.0,18.2
478,2003.0,Rhode Island,Female,15.0,555590.0,Unreliable
479,2003.0,Rhode Island,Male,69.0,515752.0,13.4
480,2003.0,South Carolina,Female,99.0,2133967.0,4.6
